64	0.585002,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
65	0.584903,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
66	0.584810,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
67	0.584720,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
68	0.584636,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
69	0.584556,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
70	0.584480,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
71	0.584409,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
72	0.584341,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
73	0.584278,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
74	0.584218,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
75	0.584161,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
76	0.584107,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
77	0.584055,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
78	0.584006,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
79	0.583960,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
80	0.623434,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
81	0.620938,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
82	0.619474,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
83	0.618564,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
84	0.617949,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
85	0.617495,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
86	0.617134,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
87	0.616832,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
88	0.616571,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
89	0.616341,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
90	0.616136,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
91	0.615952,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
92	0.615785,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
93	0.615635,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
94	0.615500,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
95	0.615377,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
96	0.615267,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
97	0.615167,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
98	0.615077,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
99	0.614994,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
100	0.614920,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
101	0.614852,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
102	0.614790,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
103	0.614732,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
104	0.614679,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
105	0.614631,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
106	0.614585,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
107	0.614542,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
108	0.614502,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
109	0.614464,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
110	0.614428,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
111	0.614394,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
112	0.614361,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
113	0.614329,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
114	0.614299,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
115	0.614269,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
116	0.614241,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
117	0.614213,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
118	0.614185,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
119	0.614158,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
120	0.614132,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
121	0.614107,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
122	0.614081,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
123	0.614056,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
124	0.614032,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
125	0.614008,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
126	0.613984,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
127	0.613960,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
128	0.613937,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
129	0.613914,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
130	0.613891,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
131	0.613868,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
132	0.613846,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
133	0.613824,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
134	0.613802,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
135	0.613780,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
136	0.613759,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
137	0.613737,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
138	0.613716,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
139	0.613695,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
140	0.613674,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
141	0.613653,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
142	0.613633,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
143	0.613612,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
144	0.613592,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
145	0.613571,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
146	0.613551,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
147	0.613531,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
148	0.613511,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
149	0.613492,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
150	0.613472,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
151	0.613452,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
152	0.613433,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
153	0.613414,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
154	0.613394,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
155	0.613375,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
156	0.613356,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
157	0.613337,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
158	0.613318,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
159	0.613299,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
160	0.613280,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
161	0.613262,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
162	0.613243,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
163	0.613224,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
164	0.613206,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
165	0.613187,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
166	0.613169,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
167	0.613150,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
168	0.613132,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
169	0.613114,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
170	0.613095,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
171	0.613077,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
172	0.613059,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
173	0.613041,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
174	0.613023,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
175	0.613005,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
176	0.612987,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
177	0.612969,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
178	0.612951,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
179	0.612933,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
180	0.612915,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
181	0.612897,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
182	0.612879,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
183	0.612861,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
184	0.612843,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
185	0.612825,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf,	lf
