179  0.275785  0.728822  0.728936  0.730732  1.268871
180  0.275709  0.728837  0.728951  0.730735  1.268721
181  0.275637  0.728850  0.728965  0.730738  1.268581
182  0.275574  0.728868  0.728983  0.730741  1.268439
183  0.275537  0.728896  0.729014  0.730745  1.268303
184  0.275510  0.728928  0.729043  0.730749  1.268174
185  0.275453  0.728949  0.729061  0.730753  1.268040
186  0.275433  0.728983  0.729092  0.730757  1.267916
187  0.275386  0.729003  0.729112  0.730760  1.267792
188  0.275324  0.729018  0.729127  0.730763  1.267662
189  0.275263  0.729031  0.729141  0.730765  1.267536
190  0.275207  0.729047  0.729156  0.730768  1.267414
191  0.275154  0.729063  0.729172  0.730771  1.267292
192  0.275092  0.729073  0.729182  0.730773  1.267175
193  0.275058  0.729098  0.729204  0.730777  1.267060
194  0.275003  0.729113  0.729218  0.730779  1.266941
195  0.274979  0.729139  0.729241  0.730782  1.266836
196  0.274933  0.729156  0.729256  0.730785  1.266725
197  0.274871  0.729165  0.729266  0.730787  1.266611
198  0.274812  0.729175  0.729275  0.730789  1.266500
199  0.274772  0.729193  0.729292  0.730792  1.266395
200  0.274736  0.729212  0.729308  0.730794  1.266293
201  0.274699  0.729229  0.729325  0.730797  1.266191
202  0.274643  0.729239  0.729333  0.730799  1.266087
203  0.274599  0.729254  0.729346  0.730801  1.265986
204  0.274546  0.729263  0.729355  0.730803  1.265885
205  0.274500  0.729274  0.729367  0.730805  1.265786
206  0.274471  0.729293  0.729384  0.730808  1.265695
207  0.274430  0.729306  0.729396  0.730810  1.265600
208  0.274381  0.729316  0.729405  0.730812  1.265505
209  0.274333  0.729326  0.729413  0.730813  1.265410
210  0.274299  0.729342  0.729428  0.730816  1.265319
211  0.274251  0.729351  0.729435  0.730817  1.265228
212  0.274221  0.729367  0.729450  0.730819  1.265141
213  0.274168  0.729374  0.729456  0.730821  1.265050
214  0.274145  0.729393  0.729472  0.730823  1.264965
215  0.274110  0.729406  0.729484  0.730825  1.264881
216  0.274075  0.729419  0.729496  0.730827  1.264796
217  0.274045  0.729433  0.729509  0.730829  1.264714
218  0.274011  0.729446  0.729520  0.730831  1.264632
219  0.273968  0.729453  0.729527  0.730832  1.264550
220  0.273937  0.729465  0.729540  0.730834  1.264471
221  0.273902  0.729476  0.729549  0.730836  1.264394
222  0.273854  0.729480  0.729554  0.730837  1.264313
223  0.273836  0.729498  0.729571  0.730839  1.264238
224  0.273794  0.729504  0.729577  0.730841  1.264161
225  0.273762  0.729515  0.729587  0.730842  1.264086
226  0.273735  0.729527  0.729599  0.730844  1.264014
227  0.273707  0.729538  0.729610  0.730846  1.263943
228  0.273681  0.729552  0.729622  0.730847  1.263871
229  0.273639  0.729557  0.729626  0.730849  1.263798
230  0.273610  0.729568  0.729636  0.730850  1.263728
231  0.273586  0.729580  0.729646  0.730852  1.263662
232  0.273549  0.729588  0.729653  0.730853  1.263589
233  0.273516  0.729596  0.729660  0.730854  1.263522
234  0.273481  0.729602  0.729667  0.730856  1.263453
235  0.273469  0.729619  0.729682  0.730858  1.263390
236  0.273432  0.729625  0.729687  0.730859  1.263323
237  0.273394  0.729630  0.729691  0.730860  1.263256
238  0.273371  0.729642  0.729702  0.730861  1.263192
239  0.273351  0.729654  0.729714  0.730863  1.263130
240  0.273317  0.729659  0.729719  0.730864  1.263067
241  0.273291  0.729668  0.729728  0.730865  1.263006
242  0.273260  0.729674  0.729734  0.730866  1.262944
243  0.273244  0.729687  0.729746  0.730868  1.262886
244  0.273218  0.729695  0.729753  0.730869  1.262826
245  0.273201  0.729708  0.729764  0.730871  1.262769
246  0.273167  0.729713  0.729769  0.730872  1.262708
247  0.273138  0.729719  0.729774  0.730873  1.262651
248  0.273118  0.729728  0.729782  0.730874  1.262598
249  0.273099  0.729738  0.729791  0.730875  1.262544
250  0.273071  0.729744  0.729798  0.730876  1.262487
251  0.273050  0.729752  0.729807  0.730877  1.262432
252  0.273023  0.729758  0.729813  0.730878  1.262378
253  0.273002  0.729767  0.729821  0.730880  1.262325
254  0.272981  0.729775  0.729828  0.730881  1.262273
255  0.272954  0.729781  0.729833  0.730882  1.262220
256  0.272931  0.729787  0.729840  0.730883  1.262168
257  0.272908  0.729794  0.729846  0.730884  1.262117
258  0.272881  0.729800  0.729851  0.730885  1.262064
259  0.272869  0.729811  0.729862  0.730886  1.262015
260  0.272849  0.729819  0.729870  0.730887  1.261966
261  0.272822  0.729823  0.729874  0.730888  1.261915
262  0.272808  0.729833  0.729884  0.730889  1.261868
263  0.272786  0.729840  0.729890  0.730890  1.261819
264  0.272763  0.729845  0.729895  0.730891  1.261770
265  0.272742  0.729852  0.729902  0.730892  1.261722
266  0.272723  0.729859  0.729909  0.730893  1.261676
267  0.272701  0.729864  0.729914  0.730894  1.261629
268  0.272678  0.729870  0.729919  0.730895  1.261583
269  0.272664  0.729879  0.729927  0.730896  1.261537
270  0.272639  0.729883  0.729931  0.730897  1.261492
271  0.272620  0.729889  0.729937  0.730898  1.261447
272  0.272592  0.729892  0.729940  0.730898  1.261401
273  0.272576  0.729899  0.729947  0.730899  1.261357
274  0.272558  0.729906  0.729953  0.730900  1.261314
275  0.272544  0.729914  0.729961  0.730901  1.261271
276  0.272527  0.729921  0.729967  0.730902  1.261229
277  0.272504  0.729925  0.729971  0.730903  1.261185
278  0.272493  0.729934  0.729979  0.730904  1.261145
279  0.272474  0.729940  0.729985  0.730905  1.261103
280  0.272455  0.729944  0.729990  0.730905  1.261062
281  0.272443  0.729953  0.729998  0.730906  1.261022
282  0.272427  0.729958  0.730004  0.730907  1.260983
283  0.272409  0.729963  0.730009  0.730908  1.260943
284  0.272395  0.729970  0.730016  0.730909  1.260904
285  0.272376  0.729975  0.730020  0.730910  1.260865
286  0.272350  0.729977  0.730021  0.730910  1.260824
287  0.272339  0.729985  0.730028  0.730911  1.260787
288  0.272320  0.729989  0.730032  0.730912  1.260749
289  0.272310  0.729996  0.730039  0.730913  1.260714
290  0.272288  0.729999  0.730042  0.730913  1.260675
291  0.272272  0.730004  0.730047  0.730914  1.260638
292  0.272250  0.730007  0.730050  0.730914  1.260601
293  0.272236  0.730013  0.730055  0.730915  1.260565
294  0.272223  0.730019  0.730061  0.730916  1.260529
295  0.272205  0.730023  0.730065  0.730917  1.260493
296  0.272188  0.730027  0.730069  0.730917  1.260456
297  0.272175  0.730033  0.730075  0.730918  1.260422
298  0.272163  0.730039  0.730081  0.730919  1.260387
299  0.272150  0.730045  0.730086  0.730920  1.260354
300  0.272133  0.730049  0.730090  0.730920  1.260319
301  0.272119  0.730054  0.730095  0.730921  1.260286
302  0.272106  0.730060  0.730100  0.730922  1.260251
303  0.272093  0.730065  0.730105  0.730922  1.260218
304  0.272081  0.730070  0.730110  0.730923  1.260187
305  0.272065  0.730074  0.730114  0.730924  1.260155
306  0.272047  0.730077  0.730116  0.730924  1.260121
307  0.272034  0.730082  0.730121  0.730925  1.260090
308  0.272019  0.730085  0.730124  0.730925  1.260058
309  0.272005  0.730090  0.730129  0.730926  1.260026
310  0.271992  0.730094  0.730133  0.730927  1.259995
311  0.271978  0.730098  0.730137  0.730927  1.259964
312  0.271966  0.730103  0.730142  0.730928  1.259933
313  0.271949  0.730106  0.730145  0.730928  1.259901
314  0.271926  0.730107  0.730145  0.730929  1.259868
315  0.271909  0.730109  0.730148  0.730929  1.259838
316  0.271899  0.730114  0.730153  0.730930  1.259809
317  0.271883  0.730117  0.730155  0.730930  1.259780
318  0.271871  0.730122  0.730159  0.730931  1.259751
319  0.271853  0.730123  0.730161  0.730931  1.259720
320  0.271838  0.730127  0.730164  0.730932  1.259690
321  0.271827  0.730131  0.730168  0.730932  1.259662
322  0.271811  0.730134  0.730171  0.730933  1.259633
323  0.271803  0.730140  0.730176  0.730933  1.259605
324  0.271790  0.730143  0.730179  0.730934  1.259578
325  0.271777  0.730146  0.730183  0.730934  1.259550
326  0.271765  0.730150  0.730186  0.730935  1.259523
327  0.271754  0.730154  0.730190  0.730935  1.259496
328  0.271742  0.730158  0.730193  0.730936  1.259469
329  0.271732  0.730162  0.730198  0.730937  1.259443
330  0.271721  0.730166  0.730201  0.730937  1.259416
331  0.271710  0.730170  0.730205  0.730938  1.259391
332  0.271696  0.730173  0.730208  0.730938  1.259364
333  0.271688  0.730178  0.730212  0.730939  1.259339
334  0.271678  0.730182  0.730216  0.730939  1.259314
335  0.271668  0.730186  0.730220  0.730940  1.259288
336  0.271654  0.730189  0.730222  0.730940  1.259262
337  0.271644  0.730192  0.730226  0.730941  1.259237
338  0.271636  0.730197  0.730230  0.730941  1.259213
339  0.271626  0.730201  0.730234  0.730942  1.259188
340  0.271617  0.730205  0.730238  0.730942  1.259164
341  0.271606  0.730208  0.730241  0.730943  1.259140
342  0.271600  0.730213  0.730246  0.730943  1.259117
343  0.271589  0.730216  0.730248  0.730944  1.259093
344  0.271580  0.730220  0.730252  0.730944  1.259070
345  0.271570  0.730223  0.730255  0.730945  1.259047
346  0.271560  0.730226  0.730258  0.730945  1.259024
347  0.271550  0.730230  0.730262  0.730945  1.259001
348  0.271539  0.730232  0.730264  0.730946  1.258978
349  0.271527  0.730235  0.730266  0.730946  1.258955
350  0.271520  0.730239  0.730271  0.730947  1.258933
351  0.271507  0.730241  0.730272  0.730947  1.258909
352  0.271499  0.730245  0.730276  0.730948  1.258887
353  0.271488  0.730248  0.730279  0.730948  1.258864
354  0.271475  0.730250  0.730281  0.730948  1.258842
355  0.271467  0.730253  0.730284  0.730949  1.258820
356  0.271458  0.730256  0.730287  0.730949  1.258798
357  0.271446  0.730259  0.730289  0.730950  1.258776
358  0.271437  0.730262  0.730292  0.730950  1.258754
359  0.271427  0.730264  0.730294  0.730950  1.258733
360  0.271419  0.730268  0.730298  0.730951  1.258712
361  0.271412  0.730272  0.730301  0.730951  1.258691
362  0.271406  0.730276  0.730305  0.730952  1.258672
363  0.271396  0.730278  0.730308  0.730952  1.258651
364  0.271389  0.730282  0.730311  0.730953  1.258631
365  0.271379  0.730285  0.730314  0.730953  1.258610
366  0.271369  0.730287  0.730315  0.730953  1.258590
367  0.271364  0.730291  0.730320  0.730954  1.258571
368  0.271357  0.730294  0.730323  0.730954  1.258552
369  0.271346  0.730296  0.730325  0.730954  1.258532
370  0.271334  0.730297  0.730326  0.730955  1.258511
371  0.271326  0.730301  0.730329  0.730955  1.258491
372  0.271316  0.730303  0.730331  0.730955  1.258471
373  0.271308  0.730306  0.730334  0.730956  1.258452
374  0.271298  0.730308  0.730336  0.730956  1.258432
375  0.271291  0.730311  0.730339  0.730957  1.258414
376  0.271283  0.730313  0.730341  0.730957  1.258395
377  0.271275  0.730316  0.730344  0.730957  1.258377
378  0.271272  0.730321  0.730348  0.730958  1.258359
379  0.271264  0.730324  0.730351  0.730958  1.258341
380  0.271257  0.730327  0.730353  0.730959  1.258322
381  0.271246  0.730329  0.730355  0.730959  1.258303
382  0.271236  0.730330  0.730356  0.730959  1.258284
383  0.271226  0.730332  0.730358  0.730959  1.258265
384  0.271219  0.730335  0.730361  0.730960  1.258247
385  0.271212  0.730338  0.730364  0.730960  1.258230
386  0.271208  0.730342  0.730367  0.730961  1.258213
387  0.271199  0.730344  0.730369  0.730961  1.258195
388  0.271193  0.730347  0.730372  0.730961  1.258178
389  0.271185  0.730349  0.730374  0.730962  1.258160
390  0.271173  0.730350  0.730375  0.730962  1.258142
391  0.271165  0.730352  0.730377  0.730962  1.258125
392  0.271157  0.730355  0.730379  0.730962  1.258107
393  0.271148  0.730356  0.730380  0.730963  1.258090
394  0.271140  0.730359  0.730383  0.730963  1.258073
395  0.271134  0.730361  0.730385  0.730963  1.258056
396  0.271124  0.730363  0.730387  0.730964  1.258039
397  0.271115  0.730364  0.730388  0.730964  1.258022
398  0.271109  0.730367  0.730391  0.730964  1.258006
399  0.271102  0.730369  0.730393  0.730964  1.257989
400  0.271093  0.730371  0.730394  0.730965  1.257973
401  0.271088  0.730374  0.730397  0.730965  1.257957
402  0.271081  0.730376  0.730399  0.730965  1.257941
403  0.271074  0.730379  0.730402  0.730966  1.257925
404  0.271067  0.730380  0.730404  0.730966  1.257909
405  0.271060  0.730383  0.730406  0.730966  1.257894
406  0.271051  0.730384  0.730407  0.730966  1.257878
407  0.271043  0.730386  0.730409  0.730967  1.257862
408  0.271036  0.730387  0.730411  0.730967  1.257846
409  0.271028  0.730389  0.730412  0.730967  1.257831
410  0.271019  0.730390  0.730413  0.730967  1.257815
411  0.271011  0.730392  0.730415  0.730968  1.257799
412  0.271001  0.730393  0.730416  0.730968  1.257783
413  0.270995  0.730395  0.730418  0.730968  1.257768
414  0.270988  0.730397  0.730419  0.730968  1.257753
415  0.270979  0.730398  0.730421  0.730969  1.257738
416  0.270974  0.730401  0.730423  0.730969  1.257723
417  0.270971  0.730404  0.730427  0.730969  1.257709
418  0.270964  0.730406  0.730428  0.730970  1.257695
419  0.270958  0.730408  0.730430  0.730970  1.257681
420  0.270952  0.730410  0.730432  0.730970  1.257666
421  0.270946  0.730413  0.730434  0.730970  1.257652
422  0.270940  0.730414  0.730436  0.730971  1.257637
423  0.270934  0.730417  0.730438  0.730971  1.257623
424  0.270928  0.730419  0.730440  0.730971  1.257609
425  0.270921  0.730421  0.730442  0.730971  1.257595
426  0.270915  0.730422  0.730443  0.730972  1.257581
427  0.270906  0.730423  0.730445  0.730972  1.257566
428  0.270900  0.730425  0.730446  0.730972  1.257553
429  0.270892  0.730426  0.730447  0.730972  1.257539
430  0.270885  0.730428  0.730449  0.730973  1.257525
431  0.270880  0.730430  0.730451  0.730973  1.257511
432  0.270874  0.730432  0.730452  0.730973  1.257498
433  0.270866  0.730432  0.730454  0.730973  1.257484
434  0.270860  0.730434  0.730455  0.730974  1.257471
435  0.270853  0.730436  0.730457  0.730974  1.257458
436  0.270849  0.730438  0.730459  0.730974  1.257444
437  0.270845  0.730441  0.730461  0.730974  1.257432
438  0.270841  0.730443  0.730464  0.730975  1.257419
439  0.270836  0.730445  0.730465  0.730975  1.257406
440  0.270829  0.730447  0.730467  0.730975  1.257393
441  0.270822  0.730448  0.730468  0.730975  1.257380
442  0.270815  0.730449  0.730469  0.730975  1.257367
443  0.270809  0.730451  0.730471  0.730976  1.257354
444  0.270803  0.730452  0.730472  0.730976  1.257341
445  0.270799  0.730454  0.730475  0.730976  1.257329
446  0.270796  0.730457  0.730478  0.730977  1.257317
447  0.270791  0.730459  0.730479  0.730977  1.257305
448  0.270788  0.730462  0.730482  0.730977  1.257293
449  0.270784  0.730464  0.730484  0.730977  1.257281
450  0.270777  0.730465  0.730485  0.730977  1.257268
451  0.270773  0.730467  0.730487  0.730978  1.257256
452  0.270767  0.730469  0.730488  0.730978  1.257244
453  0.270761  0.730470  0.730490  0.730978  1.257232
454  0.270756  0.730472  0.730491  0.730978  1.257220
455  0.270752  0.730474  0.730493  0.730979  1.257209
456  0.270746  0.730476  0.730495  0.730979  1.257197
457  0.270743  0.730478  0.730497  0.730979  1.257186
458  0.270739  0.730480  0.730499  0.730979  1.257174
459  0.270733  0.730482  0.730500  0.730980  1.257162
460  0.270727  0.730483  0.730502  0.730980  1.257150
461  0.270722  0.730484  0.730503  0.730980  1.257139
462  0.270718  0.730486  0.730505  0.730980  1.257128
463  0.270714  0.730488  0.730507  0.730980  1.257117
464  0.270708  0.730489  0.730508  0.730981  1.257105
465  0.270703  0.730491  0.730509  0.730981  1.257094
466  0.270697  0.730492  0.730510  0.730981  1.257082
467  0.270692  0.730494  0.730512  0.730981  1.257071
468  0.270688  0.730496  0.730514  0.730981  1.257061
469  0.270684  0.730497  0.730515  0.730982  1.257050
470  0.270679  0.730499  0.730517  0.730982  1.257039
471  0.270673  0.730500  0.730517  0.730982  1.257028
472  0.270669  0.730502  0.730519  0.730982  1.257017
473  0.270663  0.730503  0.730520  0.730982  1.257006
474  0.270660  0.730505  0.730522  0.730983  1.256996
475  0.270653  0.730506  0.730523  0.730983  1.256985
476  0.270650  0.730508  0.730525  0.730983  1.256974
477  0.270646  0.730510  0.730526  0.730983  1.256964
478  0.270641  0.730511  0.730528  0.730983  1.256953
479  0.270637  0.730513  0.730529  0.730984  1.256943
480  0.270633  0.730515  0.730531  0.730984  1.256932
481  0.270628  0.730516  0.730532  0.730984  1.256922
482  0.270624  0.730517  0.730533  0.730984  1.256912
483  0.270619  0.730519  0.730535  0.730984  1.256902
484  0.270614  0.730520  0.730536  0.730985  1.256891
485  0.270610  0.730521  0.730537  0.730985  1.256881
486  0.270606  0.730523  0.730539  0.730985  1.256871
487  0.270601  0.730524  0.730540  0.730985  1.256861
488  0.270597  0.730526  0.730542  0.730985  1.256851
489  0.270594  0.730527  0.730543  0.730985  1.256842
490  0.270590  0.730529  0.730545  0.730986  1.256832
491  0.270584  0.730530  0.730546  0.730986  1.256822
492  0.270580  0.730531  0.730547  0.730986  1.256812
493  0.270577  0.730533  0.730548  0.730986  1.256803
494  0.270572  0.730534  0.730549  0.730986  1.256792
495  0.270567  0.730535  0.730551  0.730987  1.256783
496  0.270563  0.730537  0.730552  0.730987  1.256773
497  0.270560  0.730538  0.730553  0.730987  1.256764
498  0.270555  0.730539  0.730554  0.730987  1.256754
499  0.270549  0.730540  0.730555  0.730987  1.256744
500  0.270546  0.730542  0.730556  0.730987  1.256735
501  0.270543  0.730544  0.730558  0.730988  1.256726
502  0.270538  0.730545  0.730559  0.730988  1.256716
503  0.270534  0.730546  0.730561  0.730988  1.256707
504  0.270529  0.730547  0.730562  0.730988  1.256698
505  0.270526  0.730549  0.730563  0.730988  1.256689
506  0.270523  0.730550  0.730564  0.730988  1.256680
507  0.270519  0.730552  0.730566  0.730989  1.256671
508  0.270515  0.730553  0.730567  0.730989  1.256662
509  0.270510  0.730554  0.730568  0.730989  1.256653
510  0.270507  0.730555  0.730569  0.730989  1.256644
511  0.270504  0.730557  0.730571  0.730989  1.256636
512  0.270500  0.730558  0.730572  0.730989  1.256627
513  0.270497  0.730559  0.730573  0.730990  1.256618
514  0.270493  0.730560  0.730574  0.730990  1.256609
515  0.270489  0.730562  0.730575  0.730990  1.256601
516  0.270485  0.730563  0.730577  0.730990  1.256592
517  0.270481  0.730564  0.730577  0.730990  1.256584
